0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,3.290582740048581564e-04,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,0.000000000000000000e+00,3.290582740048581564e-04,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,0.000000000000000000e+00,1.919475193588210671e-01,3.241991798513611522e-01,6.600980770611831749e-01,6.226588254445607484e-01,6.231934363744983107e-01
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.919475193588210671e-01,0.000000000000000000e+00,3.072549457339891488e-01,6.242480587873702191e-01,6.600323878767541119e-01,5.394597653516038926e-01
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,3.241991798513611522e-01,3.072549457339891488e-01,0.000000000000000000e+00,6.809870940659835670e-01,6.658711123144651634e-01,6.068541832499189104e-01
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,6.600980770611831749e-01,6.242480587873702191e-01,6.809870940659835670e-01,0.000000000000000000e+00,5.182410391022779922e-02,2.307827615239656932e-02
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,6.226588254445607484e-01,6.600323878767541119e-01,6.658711123144651634e-01,5.182410391022779922e-02,0.000000000000000000e+00,1.917058188444818456e-01
1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,1.000000000000000000e+10,6.231934363744983107e-01,5.394597653516038926e-01,6.068541832499189104e-01,2.307827615239656932e-02,1.917058188444818456e-01,0.000000000000000000e+00
